country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় দলগুলি কীভাবে জিতবে?,"ক) সকল প্রতিপক্ষ খেলোয়াড়কে বাদ দিয়ে, খ) সর্বাধিক হিট স্কোর করে, গ) প্রতিপক্ষের পতাকা ধরে, ঘ) সর্বাধিক স্ট্রাইক ব্লক করে",ক) সমস্ত প্রতিপক্ষ খেলোয়াড়দের বাদ দিয়ে,0,"The question is about 'লাঠিখেলা' (Lathi Khela), a traditional Bengali stick-fighting sport, but the provided correct answer and options are inconsistent with the actual rules. In Lathi Khela, victory is achieved by disarming or incapacitating the opponent, not by eliminating all players. The correct answer option (ক) is phrased incorrectly as 'সকল প্রতিপক্ষ খেলোয়াড়কে বাদ দিয়ে' (eliminating all opponents), which is not accurate. Additionally, the options are poorly constructed and do not reflect real game mechanics.",লাঠিখেলায় কীভাবে জয় পাওয়া যায়?,"['ক) প্রতিপক্ষের লাঠি হাত থেকে ছিনিয়ে নিয়ে', 'খ) সর্বাধিক সংখ্যক আঘাত লাগিয়ে', 'গ) প্রতিপক্ষকে মাঠ থেকে বাইরে ঠেলে দিয়ে', 'ঘ) প্রতিপক্ষের সব খেলোয়াড়কে বাদ দিয়ে']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা শব্দের 'খেলা' অর্থ কী?,"ক) অস্ত্র, খ) খেলা, গ) শক্তি, ঘ) যুদ্ধ",খ) খেলা,0,"The question 'লাঠি খেলা শব্দের 'খেলা' অর্থ কী?' is misleading because 'লাঠি খেলা' is a compound term referring to a traditional sport (stick game), not a word where 'খেলা' is used in isolation with an alternate meaning. The correct interpretation of 'খেলা' here is 'game' or 'sport', but the option 'খ) খেলা' is circular and does not provide a meaningful definition. The question confuses linguistic meaning with contextual usage.",লাঠি খেলা শব্দের 'খেলা' অংশের অর্থ কী?,"['ক) অস্ত্র', 'খ) খেলা (খেলাধুলা)', 'গ) শক্তি', 'ঘ) যুদ্ধ']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলার জন্য কী ধরণের প্রশিক্ষণ জড়িত?,"ক) শারীরিক কন্ডিশনিং, খ) মার্শাল আর্ট কৌশল, গ) দলের সমন্বয়, ঘ) উপরের সবগুলো",ঘ) উপরের সবগুলো,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা সাধারণত কোথায় খেলা হয়?,"ক) শহরাঞ্চলে, খ) মাঠে, গ) জিমনেসিয়ামে, ঘ) খেলার মাঠে",খ) মাঠে,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,"লাঠিখেলায়, শরীরের কোন অংশে আঘাত করা হয়?","ক) পা, খ) বাহু, গ) মাথা, ঘ) ধড়",গ) মাথা,0,"The question is factually incorrect. In 'লাঠিখেলা' (Lathi Khela), a traditional Bengali stick-fighting sport, the objective is to strike the opponent's body (typically arms, legs, or torso) with a stick, not the head. Striking the head is dangerous and generally prohibited in traditional rules for safety. The correct answer should not be 'মাথা' (head).","লাঠিখেলায়, শরীরের কোন অংশে আঘাত করা প্রচলিত?","['ক) পা', 'খ) বাহু', 'গ) মাথা', 'ঘ) ধড়']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,খেলায় ব্যবহৃত লাঠির সর্বোচ্চ দৈর্ঘ্য কত?,"ক) ৩ ফুট, খ) ৫ ফুট, গ) ৭ ফুট, ঘ) ৯ ফুট",খ) ৫ ফুট,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় সফল ধর্মঘটের নাম কী?,"ক) আঘাত, খ) টেকডাউন, গ) নকআউট, ঘ) সোয়াইপ",গ) নকআউট,0,"The question is factually incorrect. 'নকআউট' (knockout) is a term used in boxing or combat sports, not in 'লাঠিখেলা' (lathi khela), a traditional Bengali stick-fighting sport. In lathi khela, a successful strike or winning move is not called 'নকআউট'. The term 'নকআউট' is inappropriate and misleading in this context. The correct term in lathi khela for a decisive strike might be 'আঘাত' or 'সোয়াইপ', but even these are not standard. The question lacks cultural and factual accuracy.",লাঠিখেলায় একটি সফল আঘাত বা নির্ণায়ক মুহূর্তকে কী বলা হয়?,"['ক) আঘাত', 'খ) টেকডাউন', 'গ) নকআউট', 'ঘ) সোয়াইপ']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,"লাঠিখেলায়, খেলোয়াড়দের কী করা এড়িয়ে চলতে হবে?","ক) অতিরিক্ত বল প্রয়োগ করে আঘাত করা, খ) সীমার বাইরে যাওয়া, গ) পা লক্ষ্য করে আঘাত করা, ঘ) লাঠি ভাঙা",ক) অতিরিক্ত শক্তি প্রয়োগ করে আঘাত করা,0,"The question asks what players should avoid doing in 'লাঠিখেলা' (stick game), but the correct answer option uses 'অতিরিক্ত শক্তি প্রয়োগ করে আঘাত করা' (hitting with excessive force), while the option listed in the question is 'অতিরিক্ত বল প্রয়োগ করে আঘাত করা' (hitting with excessive force — 'বল' means 'ball', which is incorrect terminology in this context). 'বল' is a mistranslation/misuse; it should be 'শক্তি'. Also, the correct answer is stated correctly in the note but not in the options, creating inconsistency.","লাঠিখেলায়, খেলোয়াড়দের কী করা এড়িয়ে চলতে হবে?","['ক) অতিরিক্ত শক্তি প্রয়োগ করে আঘাত করা', 'খ) সীমার বাইরে যাওয়া', 'গ) পা লক্ষ্য করে আঘাত করা', 'ঘ) লাঠি ভাঙা']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় একজন খেলোয়াড় ছিটকে গেলে কী হয়?,"ক) তাদের বদলি করা হয়, খ) তারা মাঠ ছেড়ে চলে যায়, গ) তারা সুস্থ হয়ে ওঠে এবং চালিয়ে যায়, ঘ) তারা খেলার বাকি সময় বাইরে থাকে",ঘ) তারা খেলার বাকি সময় বাইরে থাকবে,0,"The question is factually incorrect because 'লাঠিখেলা' (Lathi Khela) is a traditional Bengali stick-fighting martial art or performance, not a team sport with rules like substitution or ejection for slipping. Slipping does not lead to permanent exclusion from the game. The provided answer is also incorrect as it misrepresents the nature of the activity. The question does not make sense as a valid MCQ because it imposes modern sports rules on a traditional martial art where such penalties do not exist.","লাঠিখেলায় খেলোয়াড় যখন ছিটকে পড়ে, তখন সাধারণত কী ঘটে?","['ক) তাকে খেলা থেকে বাদ দেয়া হয়', 'খ) খেলা বন্ধ হয়ে যায়', 'গ) সে দ্রুত উঠে পড়ে খেলা চালিয়ে যা���়', 'ঘ) প্রতিপক্ষ লাঠি ছুঁড়ে মারে']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় কোন ধরণের প্রতিরক্ষামূলক পোশাক পরা হয়?,"ক) হেলমেট, খ) গ্লাভস, গ) আর্ম গার্ড, ঘ) কোনও প্রতিরক্ষামূলক সরঞ্জাম নেই",ঘ) কোন প্রতিরক্ষামূলক সরঞ্জাম নেই,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলার খেলোয়াড়রা কীভাবে নিজেদের রক্ষা করে?,"ক) হাত ব্যবহার করে, খ) লাঠি দিয়ে বাধা দিয়ে, গ) দৌড়ে, ঘ) লুকিয়ে",খ) লাঠি দিয়ে বাধা দিয়ে,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় একটি রাউন্ডের সাধারণ সময়কাল কত?,"ক) ১০ মিনিট, খ) ২০ মিনিট, গ) ৩০ মিনিট, ঘ) ১ ঘন্টা",খ) ২০ মিনিট,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,অন্যান্য যুদ্ধ খেলার তুলনায় লাঠি খেলার অনন্য বৈশিষ্ট্য কী?,"ক) তরবারির ব্যবহার, খ) শারীরিক সংস্পর্শ নয়, গ) লাঠির ব্যবহার, ঘ) ধৈর্যের উপর মনোযোগ দিন",গ) লাঠির ব্যবহার,0,"The question asks for the 'unique feature' of 'lathi khela' compared to other combat sports, but option গ) 'লাঠির ব্যবহার' (use of stick) is circular — it's the defining element of the sport itself, not a distinguishing feature in comparison. The correct unique feature should be something like 'no direct bodily contact' or 'non-lethal combat', which is option খ). Also, the correct answer provided (গ) is factually misleading because all combat sports involve weapons or tools; the uniqueness lies in the absence of direct physical contact.",লাঠি খেলার অন্যান্য যুদ্ধ খেলার তুলনায় কী অনন্য বৈশিষ্ট্য রয়েছে?,"['ক) তরবারির ব্যবহার', 'খ) শারীরিক সংস্পর্শ ছাড়াই খেলা', 'গ) লাঠ���র ব্যবহার', 'ঘ) ধৈর্যের উপর মনোযোগ দেওয়া']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলায় দক্ষতা অর্জনের জন্য প্রাথমিক দক্ষতা কী?,"ক) গতি, খ) শক্তি, গ) কৌশল, ঘ) সহনশীলতা",গ) কৌশল,0,"The question is factually incorrect. 'লাঠি খেলা' (stick game) is not a standardized or widely recognized sport with established 'primary skills' in sports science. The term is ambiguous and could refer to various traditional games (e.g., lacrosse, hockey, or folk games), making the question invalid. Additionally, 'কৌশল' (strategy) is not universally accepted as the primary skill for stick-based games; coordination, hand-eye coordination, or basic technique are more accurate foundational skills.",ল্যাক্রস খেলায় দক্ষতা অর্জনের জন্য প্রাথমিক দক্ষতা কী?,"['ক) গতি', 'খ) শক্তি', 'গ) কৌশল', 'ঘ) হাত-চোখের সমন্বয়']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা কি আলাদাভাবে খেলা যাবে?,"ক) হ্যাঁ, খ) না",খ) না,0,"The question 'লাঠি খেলা কি আলাদাভাবে খেলা যাবে?' is ambiguous and poorly worded. 'লাঠি খেলা' (stick game) is not a standardized or clearly defined sport in Bangla context, and the phrase 'আলাদাভাবে' (separately) lacks context—separately from what? The answer 'না' (no) is arbitrary without clarification. The question does not meet basic MCQ standards for clarity and factual grounding.",কি লাঠি খেলাটি একা খেলা যায়?,"['ক) হ্যাঁ', 'খ) না']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা খেলার জন্য সর্বনিম্ন কতজন খেলোয়াড়ের প্রয়োজন?,"ক) ৫, খ) ৬, গ) ৭, ঘ) ৮",খ) ৬,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় প্রতিপক্ষকে আঘাত করার উদ্দেশ্য কী?,"ক) আহত করা, খ) তাদের ছিটকে ফেলা, গ) তাদের নিরস্ত্র করা, ঘ) তাদের পড়ে যেতে বাধ্য করা",খ) তাদের ছিটকে ফেলার জন্য,0,"The question is factually incorrect and misleading. Lathichhela (লাঠিখেলা) is a traditional Bengali stick-fighting sport, often practiced during festivals like Durga Puja. The objective is not to harm opponents but to disarm or unbalance them in a controlled, competitive manner. The correct answer option 'খ) তাদের ছিটকে ফেলা' (to knock them off balance) is acceptable, but the question's phrasing 'আঘাত করার উদ্দেশ্য কী?' (What is the purpose of hitting?) implies aggression and injury, which contradicts the sport's cultural and sporting norms. The answer choice also has a grammatical error: 'ছিটকে ফেলার জন্য' is not parallel to the question's structure.",লাঠিখেলায় প্রতিপক্ষকে নিয়ন্ত্রিতভাবে অস্ত্রহীন বা অস্থির করার উদ্��েশ্য কী?,"['ক) আহত করা', 'খ) তাদের ছিটকে ফেলা', 'গ) তাদের নিরস্ত্র করা', 'ঘ) তাদের পড়ে যেতে বাধ্য করা']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,যখন উভয় দল সমান সংখ্যক নকআউট গোল করে তখন কী ঘটে?,"ক) অতিরিক্ত সময় দেওয়া হয়, খ) টাইব্রেকারে খেলা নিষ্পত্তি হয়, গ) ম্যাচটি ড্র হয়, ঘ) পুনরায় খেলা অনুষ্ঠিত হয়",গ) ম্যাচটি ড্র হয়,0,"The question and answer are factually incorrect. In most professional football (soccer) knockout tournaments, if both teams score an equal number of goals during extra time (including penalty shootouts), the match does not end in a draw. Instead, a penalty shootout (tiebreaker) is used to determine the winner. The correct answer should be 'খ) টাইব্রেকারে খেলা নিষ্পত্তি হয়'. The option 'গ) ম্যাচটি ড্র হয়' is only true in league matches, not in knockout stages where the question implies context.","যখন ক্রমাগত পেনাল্টি শুটআউটের পর উভয় দল সমান সংখ্যক গোল করে, তখন কী ঘটে?","['ক) অতিরিক্ত সময় দেওয়া হয়', 'খ) টাইব্রেকারে খেলা নিষ্���ত্তি হয়', 'গ) ম্যাচটি ড্র হয়', 'ঘ) পুনরায় খেলা অনুষ্ঠিত হয়']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা খেলার সময় যোগাযোগের জন্য ব্যবহৃত সাধারণ ভাষা কী?,"ক) বাংলা, খ) হিন্দি, গ) ইংরেজি, ঘ) উর্দু",ক) বাংলা,0,"The question is factually incorrect and logically flawed. 'লাঠি খেলা' (stick game) is not a standardized or widely recognized formal sport with an official language for communication. It is a traditional folk game in Bangladesh and parts of India, typically played locally without any prescribed official language for communication. Assigning 'বাংলা' as the correct answer implies an institutionalized language rule that does not exist. The question misrepresents reality and cannot be validated as a proper MCQ.",লাঠি খেলা নামক ঐতিহ্যবাহী খেলায় বাংলাদেশে খেলোয়াড়দের মধ্যে যোগাযোগের জন্য সাধারণত কোন ভাষা ব্যবহৃত হয়?,"['ক) বাংলা', 'খ) হিন্দি', 'গ) ইংরেজি', 'ঘ) উর্দু']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলার খেলোয়াড়রা কীভাবে জানে কখন আঘাত করতে হবে?,"ক) রেফারির সংকেতে, খ) যখন তারা একটি খোলার শব্দ দেখতে পান, গ) একটি বাঁশিতে, ঘ) একটি কাউন্টডাউনের পরে",খ) যখন তারা একটি ফাঁক দেখতে পায়,0,"The question contains a factual error: 'লাঠি খেলা' (stick game) is not a standardized or widely recognized sport with official rules involving 'ফাঁক' (gap) as a signal to strike. The correct answer option uses 'ফাঁক' (gap), but the question mistakenly writes 'খোলার শব্দ' (opening sound), which is inconsistent and illogical. Additionally, stick games like field hockey or traditional Bangladeshi stick games do not use 'sound' or 'countdown' as primary triggers to strike; the correct cue is spatial opportunity (gap), but the question phrasing is inaccurate and misleading.",লাঠি খেলায় (যেমন হকি) খেলোয়াড়রা কখন বলের দিকে আঘাত করে?,"['ক) রেফারির সংকেতে', 'খ) যখন তারা একটি ফাঁক দেখতে পায়', 'গ) একটি বাঁশিতে', 'ঘ) একটি কাউন্টডাউনের পরে']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা প্রশিক্ষণের একটি গুরুত্বপূর্ণ দিক কী?,"ক) গতি, খ) শৃঙ্খলা, গ) তৎপরতা, ঘ) উপরের সবগুলো",ঘ) উপরের সবগুলো,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলায় দর্শকরা সাধারণত কোন জিনিসটি সবচেয়ে বেশি উপভোগ করেন?,"ক) গতি, খ) কৌশল, গ) লড়াইয়ের উত্তেজনা, ঘ) দলের সমন্বয়",গ) লড়াইয়ের উত্তেজনা,0,"The question refers to 'লাঠি খেলা' (stick game), which is not a standardized or widely recognized sport with documented spectator preferences. This makes the question factually ambiguous and lacks a clear context. Additionally, 'লড়াইয়ের উত্তেজনা' (excitement of fight) implies violence, which is inappropriate for a sports MCQ unless clearly defined as a combat sport. The term 'লাঠি খেলা' may refer to traditional games like 'Gilli Danda' or regional stick games, but the question does not specify, leading to confusion.",লাঠি খেলা (যেমন গিল্লি দান্ডা) খেলায় দর্শকরা সাধারণত কোন দিকটি সবচেয়ে বেশি উপভোগ করেন?,"['ক) গতি', 'খ) কৌশল', 'গ) খেলার উত্তেজনা', 'ঘ) দলের সমন্বয়']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা দলগুলি সাধারণত কীভাবে বিজয় উদযাপন করে?,"ক) গান গেয়ে, খ) নাচিয়ে, গ) ট্রফি তুলে, ঘ) ভোজ আয়োজন করে",খ) নাচের মাধ্যমে,0,"The question asks how teams celebrate victory in 'লাঠি খেলা' (stick game), but 'লাঠি খেলা' is not a recognized or standardized sport with documented victory celebrations. The correct answer 'নাচের মাধ্যমে' (by dancing) is arbitrary and not factually verifiable. Additionally, the option text 'নাচিয়ে' (making others dance) is grammatically incorrect and does not match the correct answer 'নাচের মাধ্যমে'. The question lacks cultural or factual basis to be a valid MCQ.",বাংলাদেশের জনপ্রিয় ঐতিহ্যবাহী খেলা কাবাডির দলগুলি সাধারণত বিজয় উদযাপন করে কীভাবে?,"['ক) গান গেয়ে', 'খ) নাচের মাধ্যমে', 'গ) ট্রফি তুলে', 'ঘ) ভোজ আয়োজন করে']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা খেলার বিপদগুলির মধ্যে একটি কী?,"ক) পানিশূন্যতার ঝুঁকি, খ) আঘাতের ঝুঁকি, গ) বিষক্রিয়ার ঝুঁকি, ঘ) ক্লান্তির ঝুঁকি",খ) আঘাতের ঝুঁকি,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় প্রতিটি দলে কতজন খেলোয়াড় প্রয়োজন?,"ক) ৫, খ) ৬, গ) ৭, ঘ) ৮",খ) ৬,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা খেলার মূল লক্ষ্য কী?,"ক) পয়েন্ট অর্জন করা, খ) প্রতিপক্ষকে ছিটকে দেওয়া, গ) শেষ রেখায় পৌঁছানো, ঘ) একটি বাধা অতিক্রম করা",খ) প্রতিপক্ষকে ছিটকে ফেলার জন্য,0,"The question asks about 'লাঠি খেলা' (stick game), which is ambiguous and not a recognized standardized sport. The correct answer option 'প্রতিপক্ষকে ছিটকে দেওয়া' (to knock down the opponent) is not factually accurate for any mainstream stick-based sport like field hockey, lacrosse, or stick fighting traditions. In field hockey, the goal is to score goals by hitting the ball into the opponent's net, not to knock down opponents. The answer choice also contains a grammatical inconsistency: 'ছিটকে দেওয়া' vs. 'ছিটকে ফেলার জন্য' — the latter is not a complete phrase and does not match the option label. The question lacks clarity and factual grounding.",ফিল্ড হকি খেলার মূল লক্ষ্য কী?,"['ক) পয়েন্ট অর্জন করা', 'খ) প্���তিপক্ষকে ছিটকে ফেলা', 'গ) গোল করা', 'ঘ) একটি বাধা অতিক্রম করা']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় যদি কোনও খেলোয়াড় আঘাতপ্রাপ্ত হয় তবে কী হবে?,"ক) তারা অযোগ্য ঘোষণা করা হয়েছে, খ) তারা ছিটকে গেছে, গ) তারা পয়েন্ট হারায়, ঘ) তাদের বদলি করা হয়েছে",খ) তারা ছিটকে গেছে,0,"The question and answer are factually incorrect. 'লাঠিখেলা' (Lathi Khela) is a traditional Bengali stick-fighting sport, and if a player is injured, the standard procedure is substitution or medical timeout — not 'ছিটকে গেছে' (which means 'slipped away' and is nonsensical in this context). The correct answer should reflect a sports rule, not a colloquial or metaphorical phrase. The provided answer is not logically or factually valid.",লাঠিখেলায় যদি কোনও খেলোয়াড় আঘাতপ্রাপ্ত হয় তবে কী হয়?,"['ক) তারা অযোগ্য ঘোষণা করা হয়', 'খ) তারা মাঠ থেকে বাদ দেওয়া হয়', 'গ) তারা পয়েন্ট হারায়', 'ঘ) তাদের বদলি করা হয��']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় কি একজন খেলোয়াড় হাত দিয়ে রক্ষণ করতে পারে?,"ক) হ্যাঁ, খ) না, গ) শুধুমাত্র ব্লক করার জন্য, ঘ) শুধুমাত্র ধরার জন্য",খ) না,0,"The question is factually incorrect because in 'লাঠিখেলা' (stick game, likely referring to traditional Bengali stick sports like 'Gilli Danda' or similar), players are generally allowed to use their hands to block or defend, though not to catch or carry the stick. The answer 'না' (no) is misleading. The question also lacks clarity about what 'রক্ষণ করা' means (blocking vs. catching).",লাঠিখেলায় কি একজন খেলোয়াড় হাত দিয়ে বল বা লাঠি ধরতে পারে?,"['ক) হ্যাঁ', 'খ) না', 'গ) শুধুমাত্র ব্লক করার জন্য', 'ঘ) শুধুমাত্র ধরার জন্য']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,"যদি উভয় দল একই সংখ্যক নকআউট স্কোর করে, তাহলে ম্যাচটি কীভাবে নিষ্পত্তি হবে?","ক) অতিরিক্ত সময়, খ) পুনরায় খেলা, গ) টাইব্রেকার রাউন্ড, ঘ) খেলাটি ড্র হয়",ঘ) ম্যাচটি ড্র হয়,0,"The question and answer are factually incorrect. In cricket (the most likely context for 'nokout' or 'wicket' in Bengali sports terminology), if both teams score the same number of runs in a limited-overs match, the result is a tie (ড্র is not the correct term; টাই is). 'ড্র' (draw) is used in tests or non-tieable formats, not in limited-overs matches with a tiebreaker. Moreover, 'নকআউট' is a cricket term for dismissing a batsman, not a score. The question likely intends 'সমান রান' (equal runs). Also, the correct answer should be 'টাইব্রেকার রাউন্ড' (super over) in modern cricket, not 'ড্র'.","যদি উভয় দল একই সংখ্যক রান করে, তাহলে একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচটি কীভাবে নিষ্পত্তি হবে?","['ক) অতিরিক্ত সময়', 'খ) পুনরায় খেলা', 'গ) টাইব্রেকার রাউন্ড (সুপার ওভার)', 'ঘ) ম্যাচটি ড্র হয়']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় অংশগ্রহণের জন্য সর্বনিম্ন বয়স কত?,"ক) ১০, খ) ১২, গ) ১৪, ঘ) ১৬",গ) ১৪,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা কি একটি পরিচিতি খেলা?,"ক) হ্যাঁ, খ) না, গ) কেবল প্রতিরক্ষার জন্য, ঘ) কেবল আক্রমণকারীদের জন্য",ক) হ্যাঁ,0,"The question 'লাঠি খেলা কি একটি পরিচিতি খেলা?' is factually incorrect and logically flawed. 'লাঠি খেলা' (stick game) is not a widely recognized or standardized sport; it is a generic term that could refer to various folk games or activities, not a specific 'recognized' sport like cricket or football. The correct answer 'হ্যাঁ' is therefore misleading. Additionally, the phrasing 'পরিচিতি খেলা' is grammatically incorrect — it should be 'পরিচিত খেলা'.",লাঠি খেলা কি বাংলাদেশের একটি পরিচিত জনপ্রিয় খেলা?,"['ক) হ্যাঁ', 'খ) না', 'গ) কেবল গ্রামীণ অঞ্চলে', 'ঘ) কেবল শিশুদের জন্য']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলা খেলার সর্বোচ্চ সময়কাল কত?,"ক) ১০ মিনিট, খ) ২০ মিনিট, গ) ৩০ মিনিট, ঘ) ৪৫ মিনিট",গ) ৩০ মিনিট,0,"The question refers to 'লাঠি খেলা' (stick game), which is ambiguous and not a standardized sport with a universally recognized maximum time duration. It may refer to traditional games like 'Gilli Danda' or regional stick games, but without context, the question is unclear and not factually verifiable as a standard MCQ. The provided answer (30 minutes) lacks authoritative sourcing for this ambiguous term.",বাংলাদেশের প্রচলিত লাঠি খেলা (গিল্লি দান্ডা) খেলার সর্বোচ্চ সময়কাল কত?,"['ক) ১০ মিনিট', 'খ) ২০ মিনিট', 'গ) ৩০ মিনিট', 'ঘ) ৪৫ মিনিট']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,যদি কোনও খেলোয়াড় নির্ধারিত খেলার ক্ষেত্র থেকে বেরিয়ে আসে তবে কী হবে?,"ক) তারা পয়েন্ট হারায়, খ) তাদের অযোগ্য ঘোষণা করা হয়, গ) তাদের শাস্তি দেওয়া হয়, ঘ) তাদের পুনরায় প্রবেশের অনুমতি দেওয়া হয়",গ) তাদের শাস্তি দেওয়া হয়েছে,0,"The question is ambiguous because it does not specify the sport, making it impossible to determine the correct rule. Additionally, the correct answer is grammatically incorrect ('হয়েছে' is past tense, but the question is in present/future context). The options also lack consistency in tense and clarity.",যদি কোনও খেলোয়াড় ফুটবল ম্যাচে নির্ধারিত খেলার ক্ষেত্র থেকে বেরিয়ে আসে তবে কী হয়?,"['ক) তারা পয়েন্ট হারায়', 'খ) তাদের অযোগ্য ঘোষণা করা হয়', 'গ) তাদের শাস্তি দেওয়া হয়', 'ঘ) তাদের পুনরায় প্রবেশের অনুমতি দেওয়া হয়']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলা জয়ের পর একটি সাধারণ উদযাপন কী?,"ক) নাচ, খ) গান, গ) আতশবাজি, ঘ) ভোজ",ক) নাচ,0,"The question is factually incorrect. 'লাঠিখেলা' (Lathi Khela) is a traditional Bengali stick-fighting martial art, not a team sport with a 'winning' outcome celebrated by dancing in a general cultural context. While dancing may occur in some local festivals, it is not a standard or widely recognized post-victory celebration for Lathi Khela. The correct cultural celebration after Lathi Khela competitions is typically a community feast (ভোজ) or ritualistic processions, not dancing as the primary or universal response. The answer 'নাচ' is misleading and not factually accurate.",লাঠিখেলার প্রতিযোগিতার পর সাধারণত কী অনুষ্ঠান করা হয়?,"['ক) নাচ', 'খ) গান', 'গ) আতশবাজি', 'ঘ) ভোজ']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,একটি দল কি খেলার সময় খেলোয়াড়দের বদলি করতে পারে?,"ক) হ্যাঁ, খ) না, গ) শুধুমাত্র হাফটাইমে, ঘ) শুধুমাত্র আহত অবস্থায়",ক) হ্যাঁ,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,একজন সফল লাঠি খেলা খেলোয়াড়ের জন্য কোন দক্ষতা সবচেয়ে গুরুত্বপূর্ণ?,"ক) তত্পরতা, খ) শক্তি, গ) গতি, ঘ) উপরের সবগুলো",ঘ) উপরের সবগুলো,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলার খেলোয়াড়রা খেলার সময় কীভাবে যোগাযোগ করে?,"ক) হাতের ইশারা, খ) বাঁশি, গ) চিৎকার, ঘ) লিখিত নোট",গ) চিৎকার,0,"The question is factually incorrect. In 'লাঠিখেলা' (Lathi Khela), a traditional Bengali stick-fighting sport, players do not communicate by shouting (চিৎকার). Instead, they rely on non-verbal cues, body language, and sometimes a whistle (বাঁশি) from the referee or coach. The correct answer should be খ) বাঁশি, as whistles are traditionally used to signal starts, stops, or fouls in such martial sports. The option 'চিৎকার' is misleading and not representative of actual practice.",লাঠিখেলার খেলোয়াড়রা খেলার সময় সাধারণত কী মাধ্যমে যোগাযোগ করে?,"['ক) হাতের ইশারা', 'খ) বাঁশি', 'গ) চিৎকার', 'ঘ) লিখিত নোট']"
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠিখেলায় প্রতিপক্ষকে আঘাত করার জন্য শরীরের কোন অংশ ব্যবহার করা যেতে পারে?,"ক) পা, খ) বাহু, গ) লাঠি, ঘ) মাথা",গ) লাঠি,1,no mistake,no correction needed,no correction needed
RBQ,Bangladesh_RBQ.xlsx,lathi khela,লাঠি খেলায় রেফারির ভূমিকা কী?,"ক) পয়েন্ট অর্জন করা, খ) ম্যাচ তত্ত্বাবধান করা এবং সুষ্ঠু খেলা নিশ্চিত করা, গ) খেলোয়াড়দের প্রশিক্ষণ দেওয়া, ঘ) বিজয়ী ঘোষণা করা।",খ) ম্যাচ তত্ত্বাবধান করা এবং সুষ্ঠু খেলা নিশ্চিত করা।,1,no mistake,no correction needed,no correction needed
